;Tipo;Distrito;Cuartos;Vacantes;Suites;Area;Valor;Mantenimiento;Impuesto
21606;Departamento;Comas;2;0;0;66;2800.0;584.0;126.0
21607;Departamento;Ate;4;8;4;540;16000.0;1500.0;
21608;Departamento;Ate;1;1;0;82;1800.0;2100.0;248.0
21609;Departamento;Rímac;4;2;1;167;4500.0;5000.0;747.0
21610;Departamento;Jesús María;2;1;1;65;1500.0;650.0;74.0
21611;Departamento;Chorrillos;2;1;1;70;2500.0;737.0;
21612;Habitación;Pachacámac;1;0;0;34;800.0;400.0;130.0
21613;Departamento;Jesús María;3;2;2;102;2500.0;536.0;200.0
21614;Departamento;Ate;3;2;1;115;4400.0;1000.0;526.0
21615;Departamento;Chorrillos;2;0;0;80;2500.0;800.0;
21616;Departamento;San Borja;2;0;0;50;1800.0;930.0;20.0
21617;Departamento;San Borja;1;0;0;40;1400.0;560.0;62.0
21618;Departamento;Ate;4;2;1;160;3800.0;1800.0;600.0
21619;Departamento;Ate;4;3;4;234;8500.0;3400.0;544.0
21620;Departamento;Pueblo Libre;4;4;4;400;30000.0;4200.0;1200.0
21621;Departamento;Rímac;3;1;1;170;8000.0;2800.0;586.0
21622;Departamento;Chorrillos;3;1;0;95;3800.0;1400.0;1400.0
21623;Casa en condominio;Ate;4;2;4;340;7991.0;1087.0;11360.0
21624;Departamento;San Bartolo;4;0;1;120;6000.0;1400.0;170.0
21625;Departamento;San Borja;1;0;0;39;1600.0;408.0;
21626;Departamento;Ate;4;3;3;243;14000.0;3500.0;15000.0
21627;Departamento;Pueblo Libre;2;1;1;98;3500.0;1331.0;
21628;Departamento;Lince;2;1;1;70;1800.0;700.0;112.0
21629;Casa en condominio;Ate;3;5;3;681;19991.0;1907.0;13950.0
21630;Habitación;Comas;1;0;0;50;2200.0;650.0;81.0
21631;Departamento;Rímac;4;3;1;178;15000.0;3000.0;
21632;Departamento;Ate;4;4;4;290;15000.0;5000.0;15000.0
21633;Departamento;Ventanilla;2;0;0;60;1000.0;300.0;
21634;Departamento;Villa El Salvador;2;0;1;86;4500.0;745.0;1615.0
21635;Departamento;San Borja;2;1;0;66;3000.0;630.0;
21636;Departamento;Punta Hermosa;3;2;0;155;1500.0;2600.0;328.0
21637;Departamento;Ate;3;1;1;90;2309.0;;
21638;Departamento;Comas;3;1;0;94;3800.0;1400.0;252.0
21639;Casa en condominio;Jesús María;5;3;4;200;4000.0;960.0;335.0
21640;Departamento;San Miguel;3;1;0;115;2250.0;1000.0;
21641;Departamento;Pachacámac;1;0;0;20;900.0;238.0;10.0
21642;Departamento;San Borja;3;1;1;195;7500.0;1800.0;4650.0
21643;Flat;Ate;2;1;1;46;1400.0;896.0;100.0
21644;Departamento;San Borja;2;2;2;89;6200.0;3451.0;359.0
21645;Departamento;Jesús María;2;1;1;75;1800.0;677.0;132.0
21646;Departamento;Punta Hermosa;1;0;0;70;1800.0;800.0;80.0
21647;Casa;Chaclacayo;3;0;0;75;1800.0;;44.0
21648;Departamento;San Borja;4;1;1;191;4150.0;3000.0;452.0
21649;Departamento;Ate;4;6;4;266;14000.0;2400.0;800.0
21650;Departamento;San Borja;1;0;0;50;2100.0;630.0;240.0
21651;Departamento;San Borja;2;1;2;321;7500.0;3100.0;697.0
21652;Departamento;Rímac;3;2;1;170;13000.0;2800.0;680.0
21653;Departamento;San Borja;3;0;0;92;1900.0;1386.0;111.0
21654;Departamento;Mi Perú;2;1;2;84;1700.0;551.0;
21655;Casa en condominio;Jesús María;4;2;4;175;4250.0;900.0;353.0
21656;Departamento;Chorrillos;1;1;0;37;1800.0;1021.0;
21657;Casa en condominio;Ate;4;4;4;680;17000.0;2000.0;18000.0
21658;Departamento;Callao;2;1;0;55;1100.0;510.0;36.0
21659;Departamento;Jesús María;3;4;3;180;4500.0;630.0;743.0
21660;Departamento;San Borja;2;1;1;81;3300.0;1082.0;200.0
21661;Departamento;San Borja;3;0;1;190;7000.0;1000.0;150.0
21662;Departamento;San Borja;4;1;1;239;3000.0;2000.0;3700.0
21663;Departamento;Pueblo Libre;3;2;1;125;3799.0;1750.0;365.0
21664;Departamento;Los Olivos;4;0;0;95;3000.0;200.0;
21665;Departamento;Jesús María;2;2;0;200;1800.0;741.0;
21666;Departamento;Breña;1;0;0;41;2300.0;350.0;
21667;Departamento;San Miguel;3;1;0;85;2000.0;935.0;
21668;Departamento;San Borja;2;0;0;70;2000.0;720.0;
21669;Departamento;Comas;4;3;2;410;25000.0;6750.0;
21670;Departamento;Ate;1;1;0;38;1600.0;480.0;80.0
21671;Departamento;Comas;4;2;1;250;24000.0;3500.0;
21672;Casa en condominio;Ate;5;6;4;600;14500.0;1680.0;1980.0
21673;Departamento;Lince;2;1;1;66;1700.0;600.0;85.0
21674;Departamento;Carabayllo;1;0;0;16;1200.0;;
21675;Casa en condominio;Ate;5;4;2;700;13000.0;2200.0;
21676;Departamento;Villa El Salvador;2;1;1;97;3100.0;948.0;191.0
21677;Habitación;Pachacámac;1;0;0;50;1000.0;400.0;50.0
21678;Departamento;Villa El Salvador;4;0;0;430;13000.0;3100.0;835.0
21679;Casa;Chorrillos;1;0;0;30;400.0;35.0;
21680;Departamento;San Borja;3;0;0;80;2700.0;760.0;180.0
21681;Departamento;San Miguel;2;1;1;90;2500.0;970.0;165.0
21682;Casa en condominio;Ate;6;6;6;1100;25000.0;2695.0;3000.0
21683;Cochera;Pachacámac;0;0;0;15;400.0;345.0;
21684;Departamento;Chorrillos;1;1;0;40;1800.0;1021.0;
21685;Departamento;San Borja;3;1;0;180;4000.0;1290.0;450.0
21686;Departamento;San Bartolo;3;1;1;336;12000.0;3200.0;
21687;Departamento;Rímac;4;1;2;295;19000.0;4000.0;1168.0
21688;Departamento;Chorrillos;2;1;0;60;700.0;365.0;74.0
21689;Departamento;Ate;3;2;3;131;8000.0;2800.0;650.0
21690;Departamento;San Miguel;2;1;0;68;1800.0;650.0;24.0
21691;Departamento;San Bartolo;2;0;0;82;2800.0;740.0;
21692;Departamento;Comas;3;2;1;240;8900.0;1700.0;550.0
21693;Departamento;Rímac;3;1;1;110;4500.0;1100.0;300.0
21694;Departamento;San Miguel;2;1;0;67;1500.0;573.0;50.0
21695;Casa;Lince;2;1;0;120;2500.0;;
21696;Flat;Comas;2;1;1;87;10400.0;3400.0;1200.0
21697;Departamento;Ate;3;2;3;123;6000.0;2500.0;780.0
21698;Departamento;La Punta;2;1;1;70;1300.0;616.0;
21699;Departamento;San Luis;2;1;0;45;800.0;380.0;10.0
21700;Flat;Lince;0;0;0;68;2000.0;1118.0;93.0
21701;Departamento;Callao;3;2;1;91;2000.0;870.0;120.0
21702;Departamento;San Borja;1;0;0;30;2800.0;;
21703;Casa;Ventanilla;2;1;1;100;2800.0;;400.0
21704;Departamento;Pachacámac;1;0;0;42;1100.0;410.0;
21705;Departamento;Villa El Salvador;4;1;1;320;8000.0;1500.0;
21706;Habitación;Villa El Salvador;1;0;0;40;1600.0;450.0;91.0
21707;Departamento;Pueblo Libre;2;2;1;100;5000.0;1300.0;
21708;Departamento;San Bartolo;1;0;0;50;2000.0;600.0;90.0
21709;Habitación;San Borja;1;1;0;30;1300.0;300.0;100.0
21710;Departamento;Jesús María;3;3;3;146;2000.0;1300.0;660.0
21711;Departamento;Jesús María;2;2;1;60;2500.0;1414.0;262.0
21712;Departamento;Chorrillos;3;1;1;107;4900.0;1300.0;276.0
21713;Habitación;Ate;1;1;1;20;1800.0;;
21714;Departamento;Rímac;3;1;0;85;4000.0;815.0;230.0
21715;Departamento;Rímac;3;2;1;134;5300.0;1400.0;524.0
21716;Departamento;Jesús María;2;2;1;75;1700.0;670.0;140.0
21717;Departamento;Ate;2;1;0;73;1100.0;610.0;
21718;Departamento;Ate;3;2;1;150;8000.0;1200.0;400.0
21719;Departamento;Comas;4;3;4;200;25000.0;4710.0;1000.0
21720;Departamento;Ate;1;1;0;65;1600.0;1750.0;350.0
21721;Departamento;Comas;2;1;2;240;24000.0;;
21722;Departamento;Ate;4;2;2;160;4700.0;1700.0;
21723;Departamento;Mi Perú;2;0;0;60;1300.0;465.0;22.0
21724;Departamento;Mi Perú;2;0;0;78;1800.0;450.0;35.0
21725;Departamento;San Juan de Miraflores;2;1;0;60;650.0;;
21726;Departamento;Comas;3;1;1;160;3900.0;1300.0;135.0
21727;Habitación;Chorrillos;1;0;0;25;1200.0;480.0;
21728;Departamento;Lince;2;1;1;66;2000.0;682.0;89.0
21729;Departamento;Jesús María;3;3;3;180;3500.0;700.0;
21730;Departamento;Callao;5;3;2;261;2500.0;2160.0;3900.0
21731;Departamento;Comas;3;3;3;169;9000.0;2000.0;620.0
21732;Casa;Jesús María;3;3;1;300;4500.0;;
21733;Departamento;Ate;4;2;1;205;5500.0;3000.0;
21734;Departamento;Rímac;2;1;0;100;5000.0;1050.0;170.0
21735;Departamento;Ancón;4;5;4;542;38000.0;4357.0;
21736;Departamento;Jesús María;2;1;1;117;1500.0;650.0;143.0
21737;Casa en condominio;Jesús María;5;8;5;2200;25000.0;1300.0;345.0
21738;Departamento;Rímac;3;2;1;100;6200.0;1100.0;342.0
21739;Casa;San Isidro;1;0;0;40;800.0;;
21740;Departamento;Jesús María;2;1;1;76;1900.0;740.0;124.0
21741;Departamento;Lurín;1;0;0;30;1200.0;360.0;25.0
21742;Habitación;San Borja;1;0;0;29;1300.0;420.0;30.0
21743;Departamento;Ate;4;4;4;392;25000.0;7000.0;32000.0
21744;Departamento;Jesús María;3;1;1;95;1800.0;1250.0;
21745;Departamento;San Borja;4;0;0;196;6000.0;1200.0;250.0
21746;Departamento;Santa Anita;2;0;0;44;1000.0;295.0;35.0
21747;Departamento;Ate;2;1;1;67;1700.0;590.0;131.0
21748;Departamento;San Borja;3;0;0;100;3000.0;650.0;
21749;Flat;Rímac;1;1;0;45;4000.0;1600.0;400.0
21750;Departamento;San Luis;3;1;1;71;1500.0;630.0;
21751;Departamento;Jesús María;3;3;2;195;3000.0;750.0;434.0
21752;Departamento;Lince;2;1;0;50;900.0;308.0;
21753;Departamento;Santa María del Mar;2;1;0;70;900.0;337.0;
21754;Departamento;Jesús María;3;2;1;101;1600.0;722.0;236.0
21755;Departamento;Punta Hermosa;2;1;0;110;3000.0;800.0;71.0
21756;Casa en condominio;Ate;4;4;2;600;30000.0;1100.0;1400.0
21757;Casa en condominio;Villa María del Triunfo;4;5;4;150;2700.0;606.0;54.0
21758;Casa;Villa María del Triunfo;2;3;2;300;7500.0;;
21759;Departamento;Magdalena del Mar;1;1;0;59;1500.0;360.0;90.0
21760;Departamento;Punta Hermosa;3;0;0;125;2700.0;600.0;34.0
21761;Habitación;Villa El Salvador;1;0;0;30;1200.0;460.0;25.0
21762;Departamento;Ate;3;2;3;130;4500.0;1766.0;338.0
21763;Casa en condominio;Pucusana;3;3;1;340;7500.0;1900.0;970.0
21764;Departamento;Ate;3;2;1;104;2400.0;800.0;205.0
21765;Departamento;Callao;2;0;0;46;1000.0;290.0;16.0
21766;Departamento;San Borja;1;1;0;55;2200.0;1300.0;276.0
21767;Departamento;Comas;2;1;1;65;1000.0;800.0;60.0
21768;Habitación;Lurín;1;0;0;30;1300.0;400.0;23.0
21769;Departamento;Callao;3;2;1;120;1500.0;732.0;1390.0
21770;Departamento;Villa El Salvador;3;1;0;110;3300.0;1300.0;134.0
21771;Casa;Punta Negra;3;1;3;300;4000.0;;1500.0
21772;Departamento;La Punta;3;1;1;70;1400.0;488.0;76.0
21773;Departamento;Comas;4;1;0;150;8000.0;1500.0;261.0
21774;Departamento;Jesús María;3;4;3;180;3000.0;1200.0;400.0
21775;Departamento;Jesús María;3;2;1;184;2200.0;1300.0;200.0
21776;Departamento;San Luis;2;1;0;47;1100.0;500.0;50.0
21777;Departamento;Ventanilla;2;1;0;68;1600.0;540.0;43.0
21778;Departamento;San Borja;1;0;0;40;1800.0;625.0;68.0
21779;Departamento;Ate;4;4;4;229;17000.0;5600.0;1800.0
21780;Departamento;Jesús María;3;1;1;86;1900.0;536.0;167.0
21781;Casa en condominio;Ate;4;1;2;245;7000.0;1650.0;550.0
21782;Departamento;Jesús María;2;2;1;84;1500.0;900.0;131.0
21783;Departamento;Chorrillos;3;0;0;100;4500.0;400.0;140.0
21784;Departamento;Lince;2;1;0;50;900.0;220.0;
21785;Departamento;Los Olivos;2;1;1;64;1500.0;330.0;34.0
21786;Casa;Pucusana;6;10;5;1000;25000.0;;706.0
21787;Departamento;Pucusana;2;0;1;65;1800.0;175.0;13.0
21788;Departamento;Callao;4;2;3;186;2500.0;1100.0;1700.0
21789;Departamento;Jesús María;2;1;1;65;1600.0;600.0;120.0
21790;Departamento;Ate;2;1;2;140;10000.0;;
21791;Departamento;Chorrillos;1;1;0;50;2600.0;1230.0;137.0
21792;Departamento;San Borja;4;1;1;195;9500.0;1707.0;537.0
21793;Departamento;Ate;2;1;1;120;6000.0;3600.0;8000.0
21794;Departamento;Lurigancho;1;1;0;72;3000.0;895.0;175.0
21795;Flat;Comas;2;1;1;91;3500.0;4288.0;591.0
21796;Departamento;Rímac;3;1;0;102;4200.0;860.0;45.0
21797;Departamento;Jesús María;2;1;1;70;2600.0;550.0;
21798;Departamento;Jesús María;3;1;1;76;1100.0;788.0;147.0
21799;Departamento;Ate;3;3;1;203;5500.0;2800.0;696.0
21800;Departamento;San Miguel;2;1;1;75;1300.0;550.0;
21801;Departamento;La Punta;3;1;1;93;1400.0;984.0;84.0
21802;Departamento;La Perla;2;1;0;100;3300.0;1250.0;220.0
21803;Departamento;Rímac;4;1;0;160;6800.0;1500.0;400.0
21804;Departamento;Lurín;1;0;0;45;1500.0;509.0;58.0
21805;Departamento;San Borja;3;2;2;123;4200.0;1347.0;310.0
21806;Departamento;Comas;1;0;0;40;2990.0;450.0;
21807;Habitación;Chorrillos;1;0;0;22;1200.0;472.0;24.0
21808;Departamento;Rímac;4;3;1;200;15000.0;3259.0;618.0
21809;Casa en condominio;Ancón;2;0;0;70;1000.0;;
21810;Departamento;Ate;2;1;2;80;1900.0;1000.0;180.0
21811;Departamento;Rímac;3;1;1;150;7000.0;1000.0;308.0
21812;Casa;Santa Rosa;2;0;1;119;1700.0;;
21813;Departamento;Lince;2;1;0;50;900.0;220.0;
21814;Departamento;San Borja;2;1;0;65;1000.0;490.0;47.0
21815;Departamento;Ate;2;1;2;100;11000.0;6000.0;
21816;Departamento;Lurigancho;2;0;1;74;2800.0;1423.0;
21817;Departamento;Comas;4;3;4;500;38000.0;9500.0;2166.0
21818;Casa en condominio;Ancón;2;1;2;75;1700.0;;
21819;Departamento;Comas;2;1;1;65;1900.0;;
21820;Departamento;Chorrillos;1;0;0;38;1800.0;788.0;24.0
21821;Departamento;Villa El Salvador;4;0;1;180;1900.0;;176.0
21822;Departamento;Rímac;2;1;0;82;4000.0;970.0;170.0
21823;Departamento;Ate;2;1;1;85;2950.0;700.0;61.0
21824;Departamento;Jesús María;2;2;1;70;1800.0;970.0;170.0
21825;Departamento;Punta Hermosa;3;0;0;120;4200.0;550.0;
21826;Departamento;Comas;3;2;0;100;5000.0;1000.0;260.0
21827;Departamento;Pachacámac;1;0;0;27;1100.0;370.0;
21828;Departamento;Santa María del Mar;2;0;0;50;700.0;70.0;
21829;Departamento;Comas;1;0;0;32;1800.0;666.0;
21830;Departamento;Comas;3;1;1;145;8000.0;1800.0;400.0
21831;Departamento;Comas;4;2;1;220;6500.0;2800.0;561.0
21832;Departamento;San Miguel;3;2;1;119;2500.0;830.0;
21833;Departamento;Ate;4;2;1;297;7509.0;3700.0;11290.0
21834;Departamento;Jesús María;3;2;1;92;2000.0;600.0;100.0
21835;Departamento;Chorrillos;2;0;0;58;3000.0;890.0;163.0
21836;Departamento;Rímac;4;2;2;340;25000.0;3600.0;
21837;Departamento;Ate;2;1;1;74;2000.0;1300.0;250.0
21838;Casa en condominio;Jesús María;4;3;4;220;6900.0;1100.0;700.0
21839;Departamento;Villa El Salvador;5;2;1;300;5500.0;2270.0;812.0
21840;Habitación;Lurín;0;0;0;24;1100.0;268.0;
21841;Habitación;Comas;1;0;1;30;6500.0;;
21842;Departamento;Comas;4;2;2;210;15000.0;5000.0;840.0
21843;Departamento;Ate;3;2;1;110;2800.0;1100.0;361.0
21844;Departamento;Ate;1;1;0;60;1600.0;973.0;140.0
21845;Departamento;Jesús María;3;2;3;192;7500.0;960.0;2700.0
21846;Departamento;Rímac;4;4;3;350;15000.0;3850.0;1600.0
21847;Departamento;Pueblo Libre;2;1;1;85;3800.0;1800.0;300.0
21848;Flat;Comas;2;1;1;80;12000.0;4500.0;500.0
21849;Departamento;Pueblo Libre;4;4;3;265;16000.0;4200.0;1400.0
21850;Departamento;Jesús María;3;2;1;203;2900.0;980.0;3050.0
21851;Departamento;Callao;3;1;1;107;1990.0;1040.0;178.0
21852;Departamento;Rímac;3;2;1;170;7200.0;2300.0;700.0
21853;Departamento;Pachacámac;1;0;0;59;1400.0;499.0;10.0
21854;Departamento;San Luis;3;1;1;62;1100.0;652.0;73.0
21855;Casa;Punta Hermosa;5;6;5;980;10000.0;;1200.0
21856;Departamento;La Perla;2;1;1;125;5500.0;1600.0;200.0
21857;Departamento;Breña;2;1;1;105;2300.0;1280.0;231.0
21858;Departamento;Jesús María;2;1;1;69;1700.0;649.0;1100.0
21859;Casa;Chorrillos;2;1;1;108;3800.0;;
21860;Departamento;San Luis;3;1;2;130;2690.0;1000.0;150.0
21861;Departamento;San Miguel;2;1;0;70;1500.0;720.0;75.0
21862;Departamento;San Borja;4;0;0;120;4200.0;900.0;170.0
21863;Departamento;San Borja;1;0;0;45;2000.0;630.0;25.0
21864;Departamento;San Miguel;3;1;0;73;2100.0;650.0;97.0
21865;Departamento;Ate;2;2;1;80;3000.0;1380.0;300.0
21866;Departamento;Magdalena del Mar;3;0;0;80;1700.0;380.0;130.0
21867;Departamento;Ate;7;4;6;840;20000.0;4046.0;
21868;Habitación;Lurín;1;0;0;20;900.0;408.0;25.0
21869;Casa en condominio;Ate;5;0;5;850;28000.0;;
21870;Departamento;Jesús María;2;1;1;82;1800.0;890.0;129.0
21871;Departamento;Jesús María;5;4;4;700;9000.0;3000.0;2500.0
21872;Departamento;San Luis;2;1;1;52;1400.0;450.0;
21873;Departamento;Ate;3;2;0;102;3200.0;890.0;230.0
21874;Departamento;Comas;1;1;0;51;3000.0;635.0;4398.0
21875;Departamento;Rímac;2;2;1;96;6500.0;1550.0;3600.0
21876;Departamento;Mi Perú;2;1;0;70;1700.0;510.0;190.0
21877;Departamento;Pucusana;1;1;0;40;1500.0;317.0;34.0
21878;Flat;Pueblo Libre;1;1;0;73;5000.0;2253.0;5504.0
21879;Departamento;Ate;4;3;3;160;8500.0;2300.0;345.0
21880;Casa en condominio;Ate;3;5;3;1030;16000.0;2150.0;2000.0
21881;Departamento;Rímac;4;2;4;230;10000.0;2710.0;1328.0
21882;Departamento;Pachacámac;1;0;0;59;1200.0;700.0;40.0
21883;Departamento;Lima;2;0;0;46;650.0;;
21884;Departamento;Ate;3;2;2;136;5000.0;1320.0;4977.0
21885;Departamento;Santa Rosa;3;0;0;80;1500.0;450.0;
21886;Departamento;Chorrillos;3;2;1;110;3300.0;1500.0;345.0
21887;Casa;Jesús María;3;30;0;600;8000.0;;280.0
21888;Departamento;Pucusana;2;1;2;50;800.0;360.0;14.0
21889;Departamento;Jesús María;2;1;1;71;2000.0;490.0;
21890;Departamento;Comas;2;1;0;62;3200.0;623.0;186.0
21891;Departamento;Comas;2;1;2;120;7500.0;980.0;2200.0
21892;Departamento;San Borja;3;1;1;113;4500.0;1600.0;226.0
21893;Departamento;Ventanilla;1;1;0;40;1000.0;400.0;24.0
21894;Departamento;Breña;2;0;0;68;2800.0;744.0;
21895;Departamento;San Borja;3;1;0;119;3800.0;1600.0;261.0
21896;Casa en condominio;Ate;11;4;4;937;15000.0;2300.0;14014.0
21897;Departamento;Ate;3;2;1;141;3000.0;1425.0;372.0
21898;Departamento;Ventanilla;2;1;0;74;1400.0;630.0;
21899;Departamento;Ate;4;3;3;220;10000.0;4000.0;
21900;Departamento;Rímac;3;1;0;100;5200.0;1177.0;
21901;Departamento;Rímac;1;0;0;50;2290.0;530.0;100.0
21902;Departamento;Comas;3;1;1;160;10000.0;1400.0;464.0
21903;Habitación;Chorrillos;1;0;0;18;900.0;457.0;
21904;Departamento;Ate;4;0;0;249;8500.0;2850.0;750.0
21905;Departamento;Lince;2;1;1;65;2000.0;700.0;
21906;Departamento;Lince;2;1;0;54;1000.0;225.0;
21907;Departamento;San Borja;3;0;1;170;6000.0;1500.0;3194.0
21908;Departamento;San Miguel;3;1;1;105;2350.0;893.0;147.0
21909;Departamento;Ate;1;1;0;74;2300.0;1227.0;148.0
21910;Departamento;Lince;2;1;1;57;1200.0;350.0;
21911;Habitación;Pachacámac;1;0;0;32;700.0;300.0;21.0
21912;Casa en condominio;Ate;4;4;4;305;14000.0;960.0;
21913;Habitación;Rímac;1;0;0;30;2800.0;715.0;
21914;Departamento;San Miguel;3;2;1;200;4000.0;880.0;200.0
21915;Departamento;Rímac;1;0;1;44;3800.0;1670.0;550.0
21916;Departamento;Ate;4;3;2;290;6800.0;3300.0;
21917;Departamento;San Borja;1;0;0;45;1800.0;633.0;55.0
21918;Departamento;Ate;2;1;1;70;2400.0;950.0;128.0
21919;Departamento;Villa El Salvador;3;1;0;150;3800.0;964.0;
21920;Departamento;Comas;2;1;1;87;3000.0;1000.0;
21921;Departamento;Ate;4;3;3;160;8000.0;2100.0;345.0
21922;Casa en condominio;Ate;6;0;1;400;10000.0;2333.0;990.0
21923;Departamento;Ate;1;2;1;115;5500.0;2500.0;
21924;Departamento;San Borja;3;0;0;110;2700.0;1000.0;20.0
21925;Departamento;Comas;2;1;1;90;10000.0;4000.0;613.0
21926;Departamento;La Punta;2;1;1;65;1700.0;650.0;950.0
21927;Departamento;Comas;3;1;0;120;3700.0;1100.0;238.0
21928;Departamento;Ate;5;3;3;230;14000.0;2300.0;400.0
21929;Departamento;Rímac;4;2;4;210;29999.0;4000.0;1000.0
21930;Departamento;Comas;4;1;3;200;8000.0;2400.0;480.0
21931;Departamento;La Punta;1;1;0;60;1000.0;400.0;21.0
21932;Departamento;San Borja;2;0;0;66;3000.0;1200.0;50.0
21933;Departamento;San Borja;1;0;0;58;2400.0;550.0;132.0
21934;Departamento;Villa El Salvador;2;0;0;100;4000.0;600.0;
21935;Departamento;Santa Anita;2;0;1;71;1100.0;681.0;
21936;Departamento;Santa Anita;2;0;0;60;900.0;;
21937;Departamento;Magdalena del Mar;2;1;0;95;1650.0;405.0;620.0
21938;Departamento;Comas;2;0;0;76;2300.0;650.0;162.0
21939;Departamento;Jesús María;3;3;3;190;3000.0;800.0;3000.0
21940;Departamento;Jesús María;2;1;1;68;1300.0;782.0;
21941;Departamento;La Punta;3;2;1;77;1600.0;650.0;
21942;Departamento;Barranco;3;2;1;145;4500.0;1500.0;380.0
21943;Departamento;San Borja;2;1;1;85;3200.0;927.0;200.0
21944;Departamento;Los Olivos;1;0;0;58;1200.0;425.0;12.0
21945;Departamento;La Molina;3;1;1;73;1600.0;596.0;10.0
21946;Departamento;Pueblo Libre;2;1;1;111;3800.0;800.0;310.0
21947;Departamento;Comas;3;1;0;63;3500.0;1100.0;147.0
21948;Flat;Ate;2;1;2;64;2500.0;1400.0;60.0
21949;Departamento;San Luis;2;0;0;58;1100.0;38.0;
21950;Departamento;Ate;2;1;1;90;4000.0;2100.0;400.0
21951;Departamento;Jesús María;3;1;1;80;2500.0;600.0;
21952;Departamento;San Borja;4;1;1;170;8900.0;3611.0;555.0
21953;Departamento;Callao;2;2;1;94;1700.0;929.0;130.0
21954;Departamento;Villa El Salvador;4;1;1;290;9200.0;1800.0;700.0
21955;Departamento;San Bartolo;3;0;1;61;6500.0;650.0;
21956;Departamento;San Borja;2;0;0;108;2950.0;1150.0;
21957;Departamento;San Borja;4;2;0;279;5000.0;2025.0;370.0
21958;Departamento;San Borja;2;0;0;85;2800.0;750.0;119.0
21959;Departamento;Cieneguilla;2;0;0;55;950.0;;
21960;Departamento;San Miguel;2;0;0;77;1800.0;505.0;
21961;Departamento;Lince;3;1;1;72;1800.0;700.0;
21962;Departamento;San Borja;3;1;1;210;5000.0;2400.0;560.0
21963;Casa en condominio;Jesús María;4;2;4;200;4500.0;1350.0;
21964;Departamento;Ate;4;2;1;189;8000.0;2200.0;660.0
21965;Departamento;San Borja;1;0;0;41;1900.0;390.0;58.0
21966;Departamento;Callao;3;1;1;70;1800.0;750.0;893.0
21967;Departamento;Ate;2;1;1;74;1800.0;1100.0;120.0
21968;Departamento;Ate;2;1;1;52;3300.0;1307.0;213.0
21969;Departamento;Ate;2;0;2;160;12000.0;;
21970;Departamento;Villa El Salvador;3;1;0;90;2800.0;760.0;111.0
21971;Departamento;La Punta;2;1;1;60;1300.0;656.0;16.0
21972;Departamento;La Molina;2;1;1;60;1700.0;500.0;
21973;Departamento;Barranco;2;1;0;70;1200.0;210.0;
21974;Departamento;Lince;2;1;1;65;1000.0;450.0;
21975;Departamento;Ventanilla;1;0;0;50;1100.0;450.0;20.0
21976;Departamento;La Punta;2;1;1;78;1200.0;660.0;59.0
21977;Departamento;Chorrillos;2;0;0;100;3000.0;730.0;140.0
21978;Departamento;San Borja;1;0;1;40;2300.0;520.0;
21979;Departamento;Lince;1;1;1;30;2700.0;1350.0;
21980;Departamento;Comas;2;1;1;73;5000.0;2500.0;2700.0
21981;Departamento;Comas;2;0;0;140;10000.0;4000.0;
21982;Departamento;San Borja;1;0;0;35;2000.0;587.0;
21983;Departamento;La Perla;2;1;0;87;3700.0;1100.0;1430.0
21984;Departamento;Independencia;2;1;0;80;800.0;253.0;
21985;Departamento;Santa Anita;2;0;0;62;950.0;160.0;38.0
21986;Departamento;San Borja;2;4;2;185;9000.0;2600.0;
21987;Departamento;Ate;2;1;0;70;1000.0;50.0;25.0
21988;Departamento;Chaclacayo;2;0;0;54;1000.0;;
21989;Departamento;San Borja;0;0;0;34;1200.0;480.0;57.0
21990;Departamento;Ate;2;1;1;65;1700.0;700.0;100.0
21991;Habitación;San Borja;1;0;0;25;1000.0;290.0;
21992;Departamento;Ate;2;1;1;90;2500.0;1100.0;134.0
21993;Cochera;Pachacámac;0;0;0;0;150.0;;
21994;Casa en condominio;Barranco;2;1;0;72;1100.0;280.0;
21995;Departamento;Barranco;2;2;0;70;800.0;290.0;
21996;Departamento;Chaclacayo;2;0;0;55;1000.0;465.0;
21997;Departamento;Rímac;4;3;1;180;12000.0;2300.0;600.0
21998;Departamento;San Borja;3;1;0;130;3800.0;1578.0;559.0
21999;Habitación;Pachacámac;1;0;0;40;1100.0;300.0;
22000;Departamento;Rímac;2;2;1;160;8000.0;2500.0;
22001;Departamento;Jesús María;3;2;1;100;2100.0;763.0;1812.0
22002;Flat;San Borja;1;1;1;60;5000.0;;
22003;Departamento;Ate;2;1;1;80;3200.0;875.0;215.0
22004;Departamento;Ate;2;1;2;70;1750.0;677.0;
22005;Departamento;Pueblo Libre;3;3;3;227;19000.0;3675.0;980.0
22006;Departamento;San Borja;2;0;0;80;3000.0;670.0;
22007;Departamento;Jesús María;2;2;1;65;1200.0;670.0;117.0
22008;Flat;San Borja;1;1;0;55;2700.0;1300.0;
22009;Departamento;San Miguel;3;1;1;79;1950.0;1100.0;
22010;Departamento;Villa El Salvador;3;1;1;190;5000.0;1800.0;501.0
22011;Departamento;San Borja;2;0;0;60;2400.0;700.0;
22012;Flat;Rímac;1;1;0;50;3200.0;1850.0;215.0
22013;Departamento;San Borja;1;0;0;30;2350.0;1.0;
